read_name_str,read_lengths,mapping_qualities,avg_base_qualities,mode_base_qualities,median_base_qualities,num_overlap_aligned_bases,fraction_overlap_aligned,num_nones,fraction_nones,num_inserts,fraction_inserts,num_mismatches,fraction_mismatches,num_ambiguous
801e1390-028e-47aa-a0b3-b86420d105af,6868,60,21.664239953407105,30,24.0,6372,0.9803076923076923,129,0.018782760629004077,144,0.020966802562609202,126,0.018345952242283053,0
7a34d7a8-1b07-4122-99fd-80428be4990d,6781,60,16.268986875092168,6,15.0,6163,0.9481538461538461,353,0.052057218699306886,261,0.03848989824509659,243,0.03583542250405545,0
21471a36-ffed-4ef0-b5f2-a9f470cf7e91,3337,60,13.751573269403655,6,11.0,2883,0.44353846153846155,180,0.05394066526820498,174,0.05214264309259814,193,0.05783637998201978,0
25d89dfb-26de-4061-9b49-5ecbd5383767,6881,60,25.075134428135446,29,28.0,6431,0.9893846153846154,71,0.010318267693649179,85,0.012352855689580004,41,0.005958436273797413,0
e0d4e5cf-6ae1-473c-999f-db0d23f6d015,6662,60,18.02431702191534,28,18.0,6127,0.9426153846153846,386,0.057940558390873614,182,0.02731912338637046,142,0.021314920444311016,0
4f4631a4-c759-4482-b973-5cd11287b335,6643,60,8.504892367906066,5,7.0,5850,0.9,575,0.08655727833810026,605,0.09107331025139244,717,0.10793316272768327,0
3eb5ece9-f959-4cba-ae8f-9efcf985efe2,6818,60,14.762980346142564,7,13.0,6136,0.944,402,0.058961572308594896,272,0.0398943971839249,260,0.038134350249339984,0
c1af5d60-1bf1-4110-888b-d823c297163d,6732,60,19.33882947118241,28,20.0,6318,0.972,188,0.027926322043969103,138,0.020499108734402853,129,0.019162210338680926,0
fc4f0a1e-81e0-492d-922f-13473c865f54,6964,60,24.338885697874783,29,26.0,6425,0.9884615384615385,88,0.01263641585295807,90,0.012923607122343481,51,0.0073233773693279726,0
95485d51-c649-412e-9485-6b1a5df7761e,6875,60,23.277672727272726,29,25.0,6422,0.988,80,0.011636363636363636,175,0.025454545454545455,61,0.008872727272727273,0
465c02d8-c858-4b75-b046-1cbe6865a766,6300,60,25.706349206349206,30,28.0,5988,0.9212307692307692,75,0.011904761904761904,110,0.01746031746031746,57,0.009047619047619047,0
bba2030a-4659-4fac-a54d-4833f08a7cc7,6730,60,20.41560178306092,29,22.0,6363,0.9789230769230769,143,0.0212481426448737,111,0.01649331352154532,110,0.01634472511144131,0
74425c3d-80eb-4cb4-9c1b-0f07e1894b76,6511,60,23.772231608047917,29,26.0,5846,0.8993846153846153,77,0.011826140377822147,468,0.07187835969897097,54,0.008293656888342804,0
b416a976-4f56-4a06-a77e-11cf31a417ba,1595,60,24.512225705329154,28,27.0,1357,0.20876923076923076,20,0.012539184952978056,42,0.026332288401253918,16,0.010031347962382446,0
1e16bcf8-b53a-4a74-a4cb-886d569bb8bb,6763,60,23.01685642466361,29,25.0,6401,0.9847692307692307,102,0.015082064172704421,99,0.01463847404997782,66,0.009758982699985213,0
16fd7bf7-fc6d-4db9-85d2-727db3d7f650,6819,60,25.097814928875202,29,27.0,6444,0.9913846153846154,58,0.00850564598914797,95,0.01393166153394926,51,0.007479102507699076,0
b6eb0e49-6d44-410c-ae46-3ad20a6aad22,6759,60,23.048084036100015,29,26.0,6389,0.9829230769230769,114,0.016866400355082113,110,0.01627459683385116,77,0.011392217783695813,0
28a3753b-8314-49cb-ad0b-2425ca077a29,6790,60,20.37982326951399,29,22.0,6350,0.9769230769230769,156,0.02297496318114875,170,0.025036818851251842,110,0.016200294550810016,0
3217ca62-be14-4d4f-9b72-229d63fb50c6,6777,60,22.365353401209976,28,25.0,6394,0.9836923076923076,108,0.01593625498007968,121,0.01785450789434853,78,0.011509517485613104,0
ea2264ab-eab8-4a8c-b433-bb89814198e7,6807,60,24.922138974584986,29,27.0,6439,0.9906153846153846,62,0.009108270897605407,101,0.014837667107389452,31,0.004554135448802703,0
c6c48ef8-dbfe-4f5f-b266-cb0297d74b75,6449,60,23.135059699178168,29,25.0,6145,0.9453846153846154,91,0.014110714839510001,107,0.016591719646456816,60,0.009303768026050551,0
9db8af4c-9d65-4c59-b505-5b2ae8c10826,404,60,23.93069306930693,30,27.0,181,0.027846153846153847,3,0.007425742574257425,22,0.054455445544554455,4,0.009900990099009901,0
91fa0316-85fc-41fc-a8f0-5c72885c3705,6795,60,23.53038999264165,29,26.0,6398,0.9843076923076923,109,0.01604120676968359,127,0.018690213392200148,70,0.010301692420897719,0
4bd7ec8f-c964-4db9-bbb6-42d2863f529c,6788,60,21.95668827342369,28,24.0,6411,0.9863076923076923,92,0.013553329404832056,116,0.01708898055391868,66,0.009723040659988214,0
63c68cc8-3e5f-4adc-ac26-c47799c059e2,6805,60,25.19426891991183,29,27.0,6458,0.9935384615384616,42,0.006171932402645114,79,0.011609110947832476,35,0.005143277002204262,0
1b181e97-8949-4b1c-ba3f-8977c05ad203,320,60,17.41875,6,17.0,89,0.013692307692307693,4,0.0125,30,0.09375,6,0.01875,0
ae24ad11-eed3-4214-ac18-3dd096732a27,6771,60,23.82735194210604,29,26.0,6419,0.9875384615384616,83,0.012258159799143405,86,0.012701225815979914,55,0.008122876975335992,0
337d80c8-0074-4b15-bd45-2dfeeb5a1bc6,6711,60,21.02264938161228,27,22.0,6357,0.978,155,0.02309640888094174,98,0.014602890776337356,89,0.013261808970347191,0
2bf0f49a-89d0-4974-8360-d0a23a11fd63,6743,60,19.00652528548124,29,20.0,6313,0.9712307692307692,190,0.02817736912353552,151,0.022393593356072966,166,0.024618122497404717,0
8670fdba-da98-4d90-b13d-bde3b46a873b,1162,60,23.274526678141136,29,26.0,925,0.1423076923076923,18,0.01549053356282272,35,0.030120481927710843,9,0.00774526678141136,0
140d64df-0bae-4ae0-a4a0-44f534f20184,6803,60,25.421431721299427,30,28.0,6421,0.9878461538461538,82,0.012053505806261943,103,0.015140379244450978,37,0.005438777010142584,0
6163bd0d-4eaf-44b3-a19b-252f1ea9d596,6954,60,21.74187517975266,29,24.0,6398,0.9843076923076923,110,0.015818234109864826,115,0.016537244751222317,82,0.01179177451826287,0
f5b3430a-b454-40f0-bee5-746de9120d5b,1371,60,19.956965718453684,24,21.0,1104,0.16984615384615384,25,0.01823486506199854,71,0.051787016776075855,40,0.029175784099197667,0
495903b0-9f8a-44a7-a54b-b0c905aa11da,6747,60,19.195938935823328,29,21.0,6268,0.9643076923076923,232,0.03438565288276271,215,0.03186601452497406,178,0.026382095746257595,0
94fe70db-05dc-4d8e-8e74-7487b8bf79d6,2870,60,24.729965156794425,29,27.0,2575,0.39615384615384613,20,0.006968641114982578,92,0.03205574912891986,13,0.004529616724738676,0
75d6bd49-339c-4583-a475-db19def3064b,6772,60,20.635705847607795,29,22.0,6372,0.9803076923076923,137,0.020230360307147078,140,0.02067336089781453,104,0.01535735380980508,0
a47ce442-d27c-457e-9648-8ddaf63062b7,13393,60,26.438512655865004,29,28.0,6453,0.9927692307692307,47,0.0035092959008437242,6682,0.4989173448816546,28,0.002090644366460091,0
3350f438-4e72-4190-aca4-204566ec5411,6837,60,24.09346204475647,29,26.0,6443,0.9912307692307692,59,0.008629515869533422,114,0.016673979815708645,47,0.006874360099458827,0
8f3a03aa-27e1-495d-933e-91e00ca74129,6877,60,21.76443216518831,29,25.0,6364,0.9790769230769231,141,0.020503126363239785,254,0.0369347099025738,111,0.01614075905191217,0
8b7ab028-4761-4329-a810-ab1b18fbe343,6680,60,19.098502994011977,30,21.0,6260,0.963076923076923,243,0.03637724550898203,155,0.023203592814371257,224,0.033532934131736525,0
189758af-670b-4cec-92f6-f1a110f37739,6638,60,18.170231997589635,5,19.0,6182,0.951076923076923,329,0.049563121422115095,191,0.028773727026212715,224,0.03374510394697198,0
9de3dcf6-7ada-421c-a082-d4595cfcc0ff,6784,60,24.885908018867923,29,27.0,6434,0.9898461538461538,67,0.009876179245283018,83,0.012234669811320755,56,0.008254716981132075,0
84e7d4ea-ebcc-4b63-a22b-ea4bba2130d1,1098,60,25.346994535519126,29,28.0,846,0.13015384615384615,13,0.011839708561020037,52,0.04735883424408015,7,0.006375227686703097,0
41f7afa4-bfa6-46be-b913-22d03a3d49aa,6739,60,20.572488499777414,30,23.0,6326,0.9732307692307692,176,0.02611663451550675,206,0.030568333580649948,154,0.022852055201068408,0
a7c88d22-138e-499b-a8c0-86b759e11740,6773,60,23.8858703676362,29,26.0,6413,0.9866153846153846,90,0.013288055514543038,96,0.014173925882179242,41,0.006053447512180718,0
d153df0b-1521-462e-9985-82edf23e3581,6687,60,19.224166292806938,29,21.0,6284,0.9667692307692307,219,0.03275011215791835,124,0.01854344250037386,190,0.02841333931508898,0
bcf9d0fb-6b6a-45e6-ab70-ee29887ccb1b,6969,60,26.040895393887215,29,28.0,6455,0.9930769230769231,47,0.006744152676137179,66,0.009470512268618166,22,0.003156837422872722,0
d3d25b0c-f32c-4456-882c-548b6c777e2f,6068,60,25.133157547791694,30,28.0,5776,0.8886153846153846,50,0.008239947264337508,90,0.014831905075807514,38,0.006262359920896506,0
dff9a1bc-ff3c-4db6-b7fd-4b73d7e9232b,6975,60,24.921433691756274,29,27.0,6435,0.99,69,0.00989247311827957,94,0.013476702508960573,48,0.006881720430107527,0
cf01b44a-2398-4105-ade5-2a46815fc214,2496,60,20.427483974358974,30,22.0,2231,0.34323076923076923,42,0.016826923076923076,66,0.026442307692307692,50,0.020032051282051284,0
d6f69df1-d74c-4a93-9d62-a2c20dea524a,6798,60,20.949691085613416,29,22.0,6390,0.9830769230769231,118,0.017358046484260075,135,0.019858781994704325,93,0.013680494263018535,0
ab56a8b9-09a4-495b-a2cf-7f833733fe9c,2643,60,15.831252364737042,8,14.0,2358,0.3627692307692308,99,0.03745743473325766,91,0.034430571320469165,73,0.027620128641695045,0
42090305-097a-419e-8c4c-a9ef3dee96b8,6806,60,24.22744637084925,29,27.0,6420,0.9876923076923076,81,0.011901263590949163,105,0.015427563914193358,48,0.007052600646488392,0
ab204d92-7248-43de-965e-a065fdbbbbf1,6773,60,18.412667946257198,28,19.0,6308,0.9704615384615385,197,0.029086077070721986,201,0.029676657315812788,145,0.021408533884541562,0
9285c13c-ed6c-4326-ac90-591794104cbc,4795,60,17.82252346193952,6,18.0,4436,0.6824615384615385,180,0.03753910323253389,160,0.03336809176225235,161,0.033576642335766425,0
7887e8cd-9936-43ce-8575-16bdf6864940,629,60,16.047694753577108,7,14.0,398,0.06123076923076923,40,0.06359300476947535,49,0.07790143084260731,21,0.033386327503974564,0
d13b929f-fbf6-44b7-863e-012b15f7938d,5455,60,20.95178735105408,28,23.0,5133,0.7896923076923077,116,0.021264894592117323,124,0.022731439046746106,105,0.01924839596700275,0
9c509c74-a473-49d9-8136-bf72c91ed256,6764,60,24.536960378474276,30,27.0,6405,0.9853846153846154,100,0.01478415138971023,82,0.01212300413956239,72,0.010644589000591367,0
765d1cea-b9c6-43ac-8d1f-dd034b29a561,5136,60,21.580218068535824,28,23.0,4838,0.7443076923076923,85,0.016549844236760123,98,0.0190809968847352,59,0.011487538940809968,0
2d7b6c53-50f5-4d13-874b-525923eb44e4,4847,60,18.975861357540747,27,20.0,4539,0.6983076923076923,179,0.03693005983082319,108,0.022281823808541365,94,0.019393439240767484,0
9bd309fc-a0df-46cf-a694-b88013091780,6722,60,18.00728949717346,7,18.0,6265,0.9638461538461538,240,0.03570365962511157,198,0.02945551919071705,192,0.02856292770008926,0
580b3d6c-0196-45e7-ac25-b47219d0f132,6768,60,25.71054964539007,29,28.0,6428,0.9889230769230769,73,0.010786052009456265,73,0.010786052009456265,39,0.00576241134751773,0
6424b9aa-62bf-4218-9507-13f287849e3c,7002,60,24.278634675806913,29,26.0,6430,0.9892307692307692,71,0.010139960011425307,111,0.015852613538988862,45,0.006426735218508998,0
b940428a-bad5-4ab8-9326-dca0bb8f23cb,1251,60,18.247002398081534,27,18.0,1000,0.15384615384615385,41,0.032773780975219824,51,0.0407673860911271,30,0.023980815347721823,0
8650f4dd-1406-4443-ba53-0818ed2d8a13,6720,60,17.300892857142856,6,17.0,6281,0.9663076923076923,226,0.03363095238095238,179,0.02663690476190476,209,0.031101190476190477,0
2657b80e-68f1-4496-aa15-57a03f3ce8b3,6734,60,22.675081675081675,29,25.0,6382,0.9818461538461538,122,0.018117018117018116,88,0.013068013068013067,53,0.007870507870507871,0
619fcbbc-0c2a-433c-8ece-ef0f4488620b,6759,60,24.51782808107708,29,27.0,6415,0.9869230769230769,93,0.013759431868619618,84,0.012427873945849977,65,0.009616807220002958,0
b0be2984-2546-470d-9b41-deb7084e161c,487,60,18.817248459958932,6,20.0,257,0.039538461538461536,21,0.043121149897330596,37,0.07597535934291581,8,0.01642710472279261,0
437cbd25-baaa-4ddc-9aca-81100866169c,6780,60,24.102802359882006,29,26.0,6424,0.9883076923076923,79,0.011651917404129793,92,0.013569321533923304,66,0.009734513274336283,0
88bda9f8-d6e5-46a0-a08d-449ced04e05c,5172,60,21.838360402165506,29,25.0,4860,0.7476923076923077,131,0.025328692962103636,112,0.02165506573859242,134,0.025908739365815933,0
fe23b7fc-1145-45cb-83f3-3d0071e26aed,6787,60,22.8893472815677,29,25.0,6401,0.9847692307692307,99,0.014586709886547812,127,0.018712243995874466,56,0.008251068218653308,0
ebc2ff45-f312-4041-ace2-615864b20e14,6934,60,18.020334583213153,7,18.0,6315,0.9715384615384616,196,0.0282665128353043,348,0.05018748197288722,150,0.021632535333141044,0
f1c2ab03-2a3d-4d74-b7ba-e727abce8831,3409,60,23.702552068055148,29,26.0,3149,0.48446153846153844,47,0.013787034320915225,59,0.017307128190085067,33,0.009680258140217073,0
8f2e0c4a-4727-46dd-8b7e-19db55a56349,6572,60,21.579580036518564,28,24.0,6171,0.9493846153846154,333,0.05066950699939136,124,0.018867924528301886,85,0.012933657942787584,0
16e1893d-0311-4fba-9ab5-188e4a453cc6,3204,60,25.230024968789014,29,28.0,2969,0.45676923076923076,31,0.009675405742821473,39,0.012172284644194757,17,0.005305867665418227,0
ba26c409-11d4-4936-b571-a9d5f8c21cb2,6821,60,23.604750036651517,29,26.0,6428,0.9889230769230769,74,0.010848849142354493,113,0.016566485852514294,76,0.011142061281337047,0
33d3cc93-af3e-45e1-a41a-e83a41465a92,3330,60,25.305105105105106,30,28.0,3056,0.47015384615384614,40,0.012012012012012012,73,0.02192192192192192,20,0.006006006006006006,0
9c559656-b23f-4621-9d8e-7763ce860da5,6806,60,24.27461063767264,29,26.0,6422,0.988,79,0.011607405230678812,103,0.015133705553923009,34,0.004995592124595945,0
fe5666ba-130b-4add-aec0-a1900a4e3a66,6685,60,20.78100224382947,28,22.0,6285,0.9669230769230769,216,0.03231114435302917,132,0.01974569932685116,117,0.0175018698578908,0
9bc19832-43c6-410a-9276-fd12c1713973,6198,60,21.608260729267506,28,24.0,5873,0.9035384615384615,100,0.016134236850596968,134,0.021619877379799937,65,0.010487253952888029,0
168ab6c0-db92-4c90-b70c-4abb6b9a4896,6774,60,20.609241216415707,29,22.0,6370,0.98,140,0.020667257159728374,135,0.019929140832595216,127,0.018748154709182167,0
783e0f6a-b6d2-4273-84e4-3976be191b53,6769,60,24.493130447628896,29,27.0,6423,0.9881538461538462,78,0.011523120106367262,78,0.011523120106367262,43,0.006352489289407594,0
ed95e4c6-d77f-459d-b0ac-e4e0c5c34449,6788,60,22.72436652916912,29,25.0,6404,0.9852307692307692,96,0.014142604596346494,116,0.01708898055391868,71,0.010459634649381261,0
fe7a8733-8c24-4b69-894a-8ce4a3a2550c,4546,60,20.18873735151782,28,21.0,4216,0.6486153846153846,102,0.02243730752309723,128,0.028156621205455347,68,0.014958205015398152,0
5ee1922b-474b-4d76-8bb6-1753c429d908,6996,60,22.167238421955403,29,24.0,6427,0.9887692307692307,88,0.012578616352201259,123,0.01758147512864494,100,0.01429388221841052,0
52b0ce31-6c78-4dbb-9fbc-7d032cff3467,6975,60,22.2031541218638,29,25.0,6393,0.9835384615384616,115,0.016487455197132617,128,0.01835125448028674,94,0.013476702508960573,0
c9b645cd-6cbb-4902-9de3-b31e63f9b9df,4807,60,22.34616184730601,28,24.0,4525,0.6961538461538461,56,0.011649677553567713,81,0.016850426461410443,37,0.007697108383607239,0
1222f6fa-664d-48d0-8ebd-9c1aa905ae69,6701,60,20.432621996716907,30,23.0,6318,0.972,187,0.027906282644381435,125,0.01865393224891807,121,0.018057006416952695,0
f1b71cb8-7b20-496f-bf6c-fbc475d0d368,6716,60,15.8394877903514,5,14.0,6184,0.9513846153846154,321,0.04779630732578916,269,0.04005360333531864,320,0.047647409172126266,0
703bbae3-7f2b-4240-a0bb-d3190dc4edc7,6736,60,20.98500593824228,28,23.0,6334,0.9744615384615385,173,0.025682897862232778,145,0.021526128266033253,151,0.022416864608076008,0
65ef1788-eb57-4ac8-8092-1858501ebeaf,6031,60,10.805504891394461,5,8.0,5457,0.8395384615384616,599,0.0993201790747803,394,0.06532913281379539,443,0.07345382192007958,0
2a759dc2-6aae-499a-b321-c6c8d889b459,6740,60,17.582492581602374,7,18.0,6306,0.9701538461538461,203,0.030118694362017803,179,0.02655786350148368,193,0.02863501483679525,0
25773099-bc55-4c10-b39b-4c9c65f187b0,6129,60,20.494371023005385,28,22.0,5793,0.8912307692307693,158,0.025779083047805514,139,0.022679066731930167,99,0.016152716593245228,0
9b992e35-d995-49f4-8955-9e5414c8b4cd,6861,60,25.017198659087597,30,28.0,6421,0.9878461538461538,80,0.011660107855997668,159,0.023174464363795364,38,0.005538551231598892,0
9a509b41-3b05-48fa-91a7-c7908d9d1246,6732,60,19.96880570409982,28,21.0,6357,0.978,146,0.021687462863933454,110,0.016339869281045753,115,0.017082590612002378,0
125190fe-2591-42be-8ccc-5ffef50e0f47,6765,60,20.28470066518847,29,22.0,6360,0.9784615384615385,145,0.021433850702143386,128,0.01892091648189209,131,0.019364375461936437,0
60c22495-a201-4546-9d4c-62b3cb57f121,6748,60,23.796828689982217,28,26.0,6403,0.9850769230769231,100,0.014819205690574985,81,0.012003556609365739,49,0.007261410788381743,0
7962b0e9-c122-43a3-88f7-449fdeed400b,6815,60,25.44710198092443,29,28.0,6416,0.9870769230769231,87,0.01276595744680851,120,0.01760821716801174,36,0.005282465150403521,0
0d60a98f-fa3b-4ca9-b5ff-1dc403244067,6761,60,21.386333382635705,28,23.0,6384,0.9821538461538462,121,0.017896760834196127,114,0.01686141103387073,109,0.016121875462209733,0
289c201c-6a3f-4da5-a142-e91ef472dba6,6819,60,16.16820648188884,6,15.0,6269,0.9644615384615385,236,0.034609180231705526,273,0.04003519577650682,310,0.045461211321308106,0
969e1b02-915c-4592-a6b2-757bd4dff778,4396,60,24.128298453139216,28,26.0,4124,0.6344615384615384,74,0.01683348498635123,70,0.01592356687898089,22,0.005004549590536852,0
e5bcc8e0-d8d4-44ed-be67-fa490c6dcb73,9391,60,22.101267170695348,28,24.0,6352,0.9772307692307692,150,0.01597273985731019,2759,0.2937919284421254,85,0.009051219252475774,0
762538dd-9f10-4fb1-b21d-02f56df98ae3,6765,60,24.113673318551367,29,27.0,6403,0.9850769230769231,97,0.014338507021433852,93,0.013747228381374724,74,0.010938654841093865,0
0578036b-1848-413d-9052-4f4c376010e1,6811,60,22.646601086477755,28,25.0,6378,0.9812307692307692,124,0.018205843488474528,153,0.02246366172368228,65,0.009543385699603583,0
e7d3adf8-9a78-48cc-ac1b-a329bbfef09e,6786,60,24.885941644562333,30,27.0,6432,0.9895384615384616,71,0.010462717359269083,89,0.013115237253168288,50,0.0073681108163866785,0
b0ec5929-8855-4dd5-9a5e-cc56ccd9013b,5550,60,23.40072072072072,29,26.0,5265,0.81,99,0.01783783783783784,84,0.015135135135135135,71,0.012792792792792792,0
0d3798e1-2f69-4473-adf3-1bb262fbc41f,4393,60,21.944001821078988,27,23.0,4096,0.6301538461538462,77,0.017527885272023674,97,0.022080582745276578,38,0.008650125199180514,0
a4f7f4d2-eef4-4ced-aaee-e7021d8df50d,6713,60,15.805601072545807,6,14.0,6221,0.957076923076923,291,0.04334872635185461,244,0.036347385669596305,292,0.04349769104722181,0
064d85af-5287-4b18-bcbd-3faa4aab930b,6791,60,24.24311588867619,29,27.0,6416,0.9870769230769231,84,0.01236931232513621,108,0.015903401560889412,43,0.006331909880724488,0
b8a5d003-bd33-4b2e-a7a1-551f1bd4eade,9946,60,19.367383872913734,28,21.0,6224,0.9575384615384616,282,0.028353106776593605,3455,0.3473758294791876,158,0.015885783229438972,0
1715b249-a8e4-4d9e-bb56-b0b61fec1031,6779,60,21.881398436347546,29,24.0,6401,0.9847692307692307,109,0.016079067709101637,120,0.017701725918277032,123,0.018144269066233957,0
3b159ee3-54a9-4e83-b338-fc1d8d5b70f1,6798,60,24.53986466607826,29,27.0,6433,0.9896923076923076,70,0.010297146219476317,101,0.014857310973815829,41,0.006031185642836129,0
4c11c93f-5a71-4605-8487-e6425000663c,6774,60,23.608207853557722,28,26.0,6416,0.9870769230769231,88,0.012990847357543548,97,0.01431945674638323,56,0.008266902863891349,0
2dcbd8e7-0bae-4a1e-afc2-682c65fc7d39,6771,60,22.29463890119628,28,25.0,6374,0.9806153846153847,129,0.01905183872396987,118,0.017427263328902674,93,0.013735046521931768,0
78df661c-04ad-4333-9d40-88757cde05e3,6669,60,18.057429899535162,8,18.0,6281,0.9663076923076923,240,0.03598740440845704,145,0.021742390163442794,178,0.02669065826960564,0
0563dc35-9212-4e78-ab2e-4105cd6be393,6788,60,23.04979375368297,29,25.0,6400,0.9846153846153847,102,0.015026517383618149,108,0.015910430170889805,51,0.0075132586918090745,0
d662d749-e7e3-4ab4-a453-ab933a64bc3e,6757,60,21.3844901583543,27,23.0,6392,0.9833846153846154,110,0.01627941394109812,103,0.015243451235755512,104,0.015391445907947315,0
3862c494-7028-4e85-b90c-63afc20cbcae,6687,60,18.802153432032302,29,19.0,6298,0.9689230769230769,207,0.03095558546433378,127,0.018992074173770003,187,0.027964707641692836,0
5dfbd74a-300f-42ce-b5fb-852e00cfc553,6786,60,23.58635425876805,29,26.0,6414,0.9867692307692307,87,0.01282051282051282,105,0.015473032714412025,46,0.006778661951075744,0
713a106f-e14a-4c79-b80b-b2cd3192eef7,1825,60,17.086027397260274,6,16.0,1546,0.23784615384615385,66,0.03616438356164384,79,0.04328767123287671,66,0.03616438356164384,0
