read_name_str,read_lengths,mapping_qualities,avg_base_qualities,num_overlap_aligned_bases,fraction_overlap_aligned,num_nones,fraction_nones,num_inserts,fraction_inserts,num_mismatches,fraction_mismatches,num_ambiguous
ed10b987-af07-4634-aeca-052c6fc340cb,6661,60,16.32352499624681,6239,0.9598461538461538,267,0.04008407146074163,164,0.024620927788620326,302,0.04533853775709353,0
62e718d7-83de-47ac-b1bc-6ec0c568f913,6745,60,22.42727946627131,6374,0.9806153846153847,131,0.019421793921423278,109,0.016160118606375094,81,0.01200889547813195,0
c5f52962-cf7b-4122-acce-6e457e8093db,6817,60,24.101657620654247,6430,0.9892307692307692,75,0.011001906997212851,110,0.016136130262578846,49,0.007187912571512396,0
c87a2968-0825-437e-b95e-eb4a1b58f763,6835,60,20.56210680321873,6378,0.9812307692307692,130,0.019019751280175568,189,0.02765179224579371,103,0.01506949524506218,0
c73a56ed-516f-4a83-b9ca-8cbc2f2f2c1d,6749,60,21.38287153652393,6361,0.9786153846153847,149,0.02207734479182101,116,0.017187731515780114,115,0.01703956141650615,0
ce004afa-11bc-437c-b2f1-851be552fd88,6707,60,18.74056955419711,6265,0.9638461538461538,241,0.03593260772327419,169,0.02519755479349933,182,0.027135828239153125,0
d6aabf41-bf5f-4a2e-a730-f4e0fdbe7062,6641,60,16.22240626411685,6192,0.9526153846153846,316,0.047583195301912365,179,0.0269537720222858,244,0.03674145460021081,0
c6afe8cd-57a2-441e-8b2c-88292baf19d2,6758,60,22.726990233796982,6411,0.9863076923076923,91,0.013465522343888724,81,0.011985794613791062,58,0.00858242083456644,0
f2d66390-1352-4ce7-b4da-b436c3927185,6786,60,21.90377247273799,6402,0.9849230769230769,100,0.014736221632773357,106,0.015620394930739759,68,0.010020630710285883,0
cc695a92-ae8d-42b7-a8ec-d0aab4605a0e,6676,60,17.234571599760336,6257,0.9626153846153847,248,0.03714799281006591,165,0.024715398442180948,201,0.030107849011384063,0
fe5eb377-d56a-4aea-b5aa-a32305b53889,6779,60,20.370998672370558,6361,0.9786153846153847,143,0.02109455671928013,140,0.020652013571323204,120,0.017701725918277032,0
082ec985-0252-4452-95b0-95edc096930e,6636,60,15.855033152501507,6193,0.9527692307692308,319,0.048071127185051236,173,0.02606992163954189,285,0.04294755877034358,0
5c8dda3a-b6ef-4d45-92cb-b6b34c5aa5a0,7033,60,19.307692307692307,6334,0.9744615384615385,170,0.024171761694867056,241,0.03426702687331153,131,0.018626475188397554,0
9569d774-c440-4165-a7a2-cb713c3b5f7a,6693,60,15.838338562677425,6182,0.951076923076923,341,0.050948752427909756,260,0.038846556103391605,299,0.044673539518900345,0
a67eb286-13ba-44b3-a2c3-20f2e03f35f2,6572,60,12.542148508825319,6079,0.9352307692307692,440,0.06695069993913573,231,0.035149117468046255,409,0.06223371880706025,0
74be983c-54ad-4460-ae1c-ce07fd5c6a47,6633,60,18.37569727121966,6245,0.9607692307692308,265,0.039951756369666816,118,0.017789838685361072,153,0.023066485753052916,0
d9e2011a-e2ce-4c71-9d30-a09d4aa39a49,6701,60,17.854051634084463,6287,0.9672307692307692,228,0.03402477242202656,154,0.022981644530667065,163,0.024324727652589164,0
9d816b0b-d7eb-41e9-a06b-444a8b7132d0,6805,60,23.77531227038942,6421,0.9878461538461538,79,0.011609110947832476,102,0.014988978692138133,63,0.009257898603967672,0
f2eef3fb-f368-4d62-a541-571b0afffc62,6558,60,13.291704788045136,6076,0.9347692307692308,436,0.06648368405001524,222,0.03385178408051235,369,0.05626715462031107,0
b41b7180-16c5-4797-837f-8ac1845630f7,6755,60,19.93678756476684,6333,0.9743076923076923,170,0.025166543301258327,143,0.021169504071058474,150,0.02220577350111029,0
b641d443-25a7-4e5c-9e15-e62a4f5c815b,6942,60,18.305963699222126,6327,0.9733846153846154,186,0.02679343128781331,166,0.023912417170844136,138,0.019878997407087293,0
e15fcfb4-bbb5-4ba3-a252-78743f525ed0,6759,60,20.82719337180056,6384,0.9821538461538462,126,0.018641810918774968,116,0.017162302115697588,112,0.01657049859446664,0
43954fb8-6b52-4964-8943-a6465ab7af91,6747,60,11.712316585148955,5990,0.9215384615384615,543,0.08048021342819031,328,0.04861419890321624,549,0.08136949755446865,0
4df4cf8b-ee8d-42a4-9328-67f812aa6e57,6772,60,22.751476668635558,6418,0.9873846153846154,87,0.012847017129356172,77,0.011370348493797991,60,0.008860011813349085,0
5c7b5af3-1bec-42c9-8068-2e9bad3f5937,6747,60,17.810434267081664,6322,0.9726153846153847,185,0.027419593893582332,150,0.022232103156958647,189,0.028012449977767896,0
08a58ddf-b69a-4aeb-a822-7fef2147c504,4909,60,20.442452638011815,4645,0.7146153846153847,200,0.04074149521287431,65,0.013240985944184151,66,0.013444693420248522,0
7478168b-b0a0-42d2-837e-e3f09afc5cc3,6941,60,22.326321855640398,6369,0.9798461538461538,136,0.019593718484368246,115,0.01656821783604668,103,0.014839360322720069,0
48ac7efa-d737-4546-b6da-7f4521f0c4a1,2533,60,15.600473746545598,2244,0.34523076923076923,100,0.03947887879984208,90,0.035530990919857876,111,0.043821555467824715,0
4587425e-b5e7-4c38-b1b5-6cc8e93f8833,6761,60,21.139476408815263,6371,0.9801538461538462,134,0.019819553320514716,119,0.017600946605531725,119,0.017600946605531725,0
6fc52df8-0c81-4218-8e65-031b5d553844,4231,60,17.165681871897895,3901,0.6001538461538461,232,0.054833372725124084,147,0.034743559442212246,188,0.0444339399669109,0
9d1aaf68-6040-4a2f-b933-67b96ae1ef6a,6760,60,16.948816568047338,6021,0.9263076923076923,280,0.04142011834319527,544,0.08047337278106509,261,0.0386094674556213,0
849e8314-c732-4843-a4f7-def87329d349,6768,60,22.511968085106382,6408,0.9858461538461538,98,0.014479905437352246,102,0.015070921985815602,57,0.008421985815602837,0
f1d616c0-b742-4c4e-8e34-13a1b7a2482c,6813,60,19.609716718039042,6379,0.9813846153846154,123,0.01805372082782915,159,0.023337736679876705,126,0.018494055482166448,0
b77dbcee-bd77-4903-9068-575d486d7fad,6746,60,20.178772605988733,6363,0.9789230769230769,140,0.020753038837829824,121,0.017936554995552922,142,0.021049510821227396,0
c42cccd0-674f-4a06-bfcc-b5b0eef7f25f,6522,60,12.90033731984054,6009,0.9244615384615384,496,0.07605029132168047,239,0.03664520085863232,364,0.05581110088929776,0
f26e1619-0e13-429e-b974-6528785c57ed,6497,60,14.284438971833154,5970,0.9184615384615384,550,0.08465445590272433,268,0.04124980760350931,299,0.04602124057257195,0
100b0370-47c9-4cfd-8da3-1ee82b4d2ff1,6993,60,20.37108537108537,6331,0.974,174,0.024882024882024883,385,0.055055055055055056,136,0.01944801944801945,0
126de7e4-805e-4247-96b3-31afc3c9462f,6779,60,17.597728278507155,6316,0.9716923076923077,203,0.029945419678418645,200,0.02950287653046172,177,0.026110045729458624,0
49415fa0-b144-412d-9311-26bd040ea500,6741,60,18.545022993621124,6320,0.9723076923076923,188,0.02788903723483163,147,0.021806853582554516,144,0.021361815754339118,0
504bc51e-a7cd-401f-bc59-396cdc2242c5,6356,60,16.34408432976715,5950,0.9153846153846154,576,0.09062303335431089,150,0.023599748269351795,214,0.03366897419760856,0
7c12ebf6-6b5b-4fca-bf9a-4868525d43ec,6791,60,22.73523781475482,6398,0.9843076923076923,106,0.015608894124576646,115,0.016934177587984097,66,0.009718745398321307,0
70c3a514-e36b-4dc1-936a-23a9d88475f5,6812,60,16.35481503229595,6150,0.9461538461538461,381,0.05593071051086318,231,0.03391074574280681,271,0.03978273634762185,0
5f4638be-7d91-4a33-bbc9-a4eb4bebf5e7,6778,60,19.38816760106226,6371,0.9801538461538462,134,0.01976984361168486,130,0.019179699026261435,113,0.01667158453821186,0
8e240166-2457-4150-8ad5-c9dfc303b308,6749,60,15.085197807082531,6148,0.9458461538461539,384,0.05689731812120314,171,0.025337086975848275,298,0.04415468958364202,0
b85892ea-7a86-4dd6-931a-2196a629f4b7,6695,60,20.353547423450337,6305,0.97,199,0.029723674383868557,112,0.01672890216579537,91,0.013592233009708738,0
c86c621d-8cd2-4ad4-98a9-3d7de6ac62dc,6682,60,15.146662675845555,6131,0.9432307692307692,378,0.05656988925471416,278,0.04160431008680036,397,0.059413349296617776,0
a95b6ade-7044-4226-a21c-d319c5fd35f1,6600,60,19.3969696969697,6172,0.9495384615384616,330,0.05,148,0.022424242424242423,205,0.03106060606060606,0
9d1addbf-b4fa-461c-880e-775b1fe0c787,6784,60,18.15683962264151,6355,0.9776923076923076,156,0.022995283018867923,158,0.02329009433962264,143,0.021079009433962265,0
c9b589b8-aeb2-428f-917e-7f698084b69c,6764,60,23.778976936723833,6420,0.9876923076923076,85,0.012566528681253696,81,0.011975162625665286,79,0.011679479597871082,0
c0fb48e9-8e75-4bc9-a9ce-f9dc94974075,6953,60,23.248238170573853,6410,0.9861538461538462,96,0.013806989788580469,99,0.014238458219473608,59,0.00848554580756508,0
e9d977be-b1f9-489b-955f-70d0ed8c220c,6948,60,22.537708693149106,6389,0.9829230769230769,118,0.016983304548071388,116,0.01669545192861255,65,0.009355210132412205,0
ef494583-f40c-408f-923d-1f8fc676ffd0,6813,60,23.92749156025246,6425,0.9884615384615385,76,0.01115514457654484,107,0.015705269338030237,48,0.007045354469396741,0
53e1f1fb-e6ed-4996-8c21-fad965e28800,4448,60,14.899955035971223,4118,0.6335384615384615,211,0.047437050359712234,138,0.03102517985611511,224,0.050359712230215826,0
3bf8f7cf-a835-4711-9836-3b8bb3da845e,6747,60,23.39795464650956,6394,0.9836923076923076,107,0.015858900251963837,73,0.010819623536386542,57,0.008448199199644287,0
93b9674c-ef4f-4d8e-9f4a-8dbc4295ebb2,6965,60,21.912275664034457,6382,0.9818461538461538,133,0.019095477386934675,151,0.021679827709978464,86,0.012347451543431443,0
99cfd341-9fec-4a04-acc6-2bfdf026c280,6555,60,11.281922196796339,6001,0.9232307692307692,528,0.08054919908466819,363,0.05537757437070938,468,0.07139588100686499,0
9a53e667-3598-438f-bc60-06fc326ca513,6748,60,17.943242442205097,6279,0.966,227,0.033639596917605215,193,0.02860106698280972,203,0.03008298755186722,0
c588246b-b5e1-4875-a510-459b75fc6961,5964,60,22.487592219986585,5689,0.8752307692307693,105,0.017605633802816902,73,0.012240107310529845,67,0.011234071093226022,0
11feda90-d138-4bef-bd9e-375faa757096,6755,60,18.447668393782383,6337,0.9749230769230769,176,0.026054774241302738,151,0.02235381199111769,138,0.020429311621021466,0
32e54a8c-0504-4311-a9cc-834d23177049,6576,60,11.915145985401459,6041,0.9293846153846154,475,0.0722323600973236,271,0.04121046228710462,427,0.0649330900243309,0
45377606-0164-4bd8-a482-dbbf0f583293,6767,60,23.654352002364416,6428,0.9889230769230769,73,0.010787645928771981,60,0.008866558297620807,43,0.006354366779961578,0
46a9cbc6-5495-4d45-86f7-0112611fa871,6760,60,20.472633136094675,6368,0.9796923076923076,137,0.02026627218934911,117,0.01730769230769231,103,0.015236686390532545,0
5af5ad94-8483-4698-a05c-0ca5f909011e,6879,60,17.595580753016428,6303,0.9696923076923077,220,0.03198139264427969,137,0.019915685419392353,193,0.028056403547027185,0
59d00447-0a32-436b-bd48-28834a28a89b,6820,60,23.357478005865104,6431,0.9893846153846154,74,0.010850439882697948,114,0.016715542521994135,59,0.008651026392961877,0
85d37f77-5d75-470b-acb3-fe80de6bd19d,6720,60,17.932440476190475,6284,0.9667692307692307,218,0.03244047619047619,158,0.02351190476190476,190,0.028273809523809524,0
94ba1cdf-ee79-46cc-8cf4-2eee2a8d349b,6788,60,24.421184443134944,6420,0.9876923076923076,83,0.012227460223924572,91,0.013406010606953447,53,0.007807896287566294,0
c1b92e0a-5c2d-417c-8c42-01c0b540a5e8,6705,60,19.560626398210292,6300,0.9692307692307692,205,0.030574198359433258,130,0.019388516032811335,180,0.026845637583892617,0
c71821eb-6f20-4b64-be35-2a6cf6e2be86,6676,60,21.15907729179149,6290,0.9676923076923077,217,0.03250449370880767,113,0.016926303175554224,152,0.022768124625524265,0
f0526ff0-86f6-498b-817d-1060b22bd646,6723,60,19.373940205265505,6310,0.9707692307692307,195,0.02900490852298081,138,0.020526550647032574,136,0.020229064405771234,0
112ba863-5913-4da5-b0bc-faf5835b7063,6742,60,20.108128151883715,6341,0.9755384615384616,164,0.02432512607534856,128,0.018985464253930585,101,0.014980717887867102,0
152020d4-f18b-43b5-b484-2cd4b527e5d2,6728,60,19.904577883472058,6366,0.9793846153846154,141,0.02095719381688466,89,0.013228299643281807,107,0.015903686087990487,0
2770d398-4158-4ed7-8f6b-a521fbb3d9c8,6773,60,23.028200206703087,6407,0.9856923076923076,95,0.014026280820906541,88,0.012992765391997637,92,0.01358334563708844,0
3824fedd-5d95-4b38-8b93-546574a55942,6751,60,21.106798992741815,6357,0.978,143,0.021182047104132722,121,0.01792327062657384,135,0.019997037475929492,0
39e90c0e-fecd-439f-b144-17653a8b51cc,6710,60,22.155886736214605,6361,0.9786153846153847,142,0.021162444113263786,72,0.010730253353204173,121,0.018032786885245903,0
51f71bec-40ac-4daf-bf3a-da515e6dd23c,6730,60,12.181575037147102,6113,0.9404615384615385,397,0.05898959881129272,347,0.05156017830609212,413,0.061367013372956906,0
5f774ddc-120c-4089-ac40-e3aa8edb0d60,6774,60,22.40625922645409,6395,0.9838461538461538,109,0.016090935931502806,103,0.015205196338943017,71,0.010481251845290819,0
6307de92-a1cf-443c-a46f-1e03f52af05c,6977,60,16.279346423964455,6290,0.9676923076923077,218,0.031245520997563423,233,0.03339544216712054,186,0.02665902250250824,0
69e00b77-db0c-4d1a-abfe-7863489cb040,6630,60,14.13499245852187,5650,0.8692307692307693,362,0.05460030165912519,782,0.11794871794871795,288,0.04343891402714932,0
3d51be38-320a-4c93-8066-22793903ada0,6751,60,21.544808176566434,6388,0.9827692307692307,120,0.017775144423048436,91,0.013479484520811732,99,0.01466449414901496,0
5cdab76f-fd45-4173-937e-7790f65887ca,6632,60,18.238992762364294,6193,0.9527692307692308,312,0.047044632086851626,164,0.024728588661037394,221,0.033323281061519903,0
9dc0923e-6041-4f6b-a8d2-11f6367579ba,6728,60,18.1288644470868,6297,0.9687692307692307,206,0.030618311533888228,154,0.022889417360285373,143,0.02125445897740785,0
7d738343-cf95-40c7-b6e8-66061859106e,6770,60,23.281536189069424,6412,0.9864615384615385,89,0.013146233382570163,79,0.011669128508124077,54,0.007976366322008863,0
d26e667a-507e-4afe-91ba-e7e52dd01d60,6716,60,19.033204288266827,6293,0.9681538461538461,214,0.03186420488385944,150,0.022334723049434187,120,0.01786777843954735,0
e170e268-b1ef-4c94-8a02-098a30eab28c,6763,60,22.82670412538814,6412,0.9864615384615385,90,0.013307703681798018,73,0.010794026319680615,65,0.009611119325743014,0
d67cbdb2-bd39-4d9e-a4e9-29be90fd71f3,6755,60,22.71176905995559,6381,0.9816923076923076,125,0.018504811250925242,100,0.014803849000740192,59,0.008734270910436713,0
d98506f8-11c2-4f35-badf-3210d19959aa,6551,60,17.47870554113876,6040,0.9292307692307692,487,0.07433979545107618,77,0.011753930697603419,164,0.025034345901389102,0
c6308572-1674-4e1d-b484-8c7acc818f8a,6799,60,21.298426239152818,6409,0.986,95,0.01397264303574055,114,0.01676717164288866,97,0.01426680394175614,0
09de6412-b4ae-4d84-a938-3b03c97bf8a5,6907,60,19.859997104386853,6340,0.9753846153846154,167,0.024178369769798754,112,0.016215433618068625,123,0.017808020848414652,0
110e7066-770b-4099-8255-e791a488a099,6737,60,18.706991242392757,6318,0.972,187,0.027757161941516995,144,0.02137449903517886,181,0.02686655781505121,0
ea7a98c6-9251-4155-a560-675a372cecf5,6690,60,14.023916292974588,6199,0.9536923076923077,317,0.04738415545590433,230,0.0343796711509716,315,0.04708520179372197,0
005f1394-3c31-440d-b193-989ac3086787,6778,60,23.190616701091766,6413,0.9866153846153846,90,0.013278253172027146,88,0.012983180879315432,51,0.007524343464148716,0
496cc8ee-abbe-436a-b45c-2553612ee420,6938,60,23.141827616027673,6391,0.9832307692307692,110,0.01585471317382531,86,0.012395503026808878,86,0.012395503026808878,0
1e2e33c8-5353-4b5f-be50-e6422ea44180,6733,60,19.984702212980842,6372,0.9803076923076923,138,0.020496064161592158,91,0.013515520570325264,83,0.012327342937769197,0
23761d62-2fe1-4066-b1fa-dc1a65e43723,6146,60,16.263097949886106,5692,0.8756923076923077,833,0.13553530751708429,204,0.03319232020826554,219,0.035632931988285065,0
5b4dda82-4399-4854-9549-342fa0ac658b,6741,60,19.15680166147456,6340,0.9753846153846154,165,0.024477080551846907,126,0.018691588785046728,132,0.019581664441477527,0
52648902-3a58-4992-a702-b909c5c58b00,6807,60,23.961216394887614,6441,0.9909230769230769,60,0.00881445570736007,87,0.012780960775672102,36,0.005288673424416042,0
a76deeb3-b535-47e0-82f0-5d38533cd422,6764,60,20.52306327616795,6371,0.9801538461538462,131,0.019367238320520404,119,0.017593140153755175,105,0.015523358959195743,0
aa795279-ed40-4b80-9a7f-248f3163d8c6,6808,60,18.509988249118685,6301,0.9693846153846154,206,0.030258519388954172,234,0.03437132784958872,120,0.01762632197414806,0
7da96fa1-2605-4540-8e7b-b387e8220d3a,6636,60,15.245328511151296,6158,0.9473846153846154,347,0.052290536467751655,203,0.03059071729957806,308,0.046413502109704644,0
a270d36a-ebfb-4ec0-8a60-e5cfcf4b550a,6751,60,21.05391793808325,6382,0.9818461538461538,124,0.018367649237150053,95,0.014071989334913345,116,0.017182639608946823,0
da31af24-88cc-4c57-a02d-e80fd2ee8fc4,6726,60,16.097234611953613,6267,0.9641538461538461,248,0.03687184061849539,194,0.028843294677371394,254,0.03776390127862028,0
b59fd145-4a60-4ed9-9554-79f8c1d3ae21,6737,60,20.458957993172035,6371,0.9801538461538462,129,0.019147988719014398,86,0.012765325812676266,106,0.015734006234228885,0
0906889e-dc91-414f-874c-1b250b0fcd4f,6784,60,21.71771816037736,6397,0.9841538461538462,108,0.015919811320754717,112,0.01650943396226415,71,0.010465801886792452,0
cc06076a-51f0-4a44-96fe-e9b147860c38,6853,60,21.548810739821977,6376,0.9809230769230769,129,0.018823872756457027,202,0.029476141835692398,76,0.011090033561943675,0
103fc89f-afb6-4798-8fa0-68daf46e96b9,6749,60,19.038376055711957,6339,0.9752307692307692,169,0.02504074677730034,138,0.02044747369980738,179,0.026522447770040005,0
221da8ae-cc4a-47a1-b0d5-991b194ae2b1,6525,60,11.484750957854406,6044,0.9298461538461539,477,0.07310344827586207,225,0.034482758620689655,544,0.08337164750957854,0
22c5d749-48e3-453a-b0b5-2692dbf521ad,6958,60,20.287151480310435,6350,0.9769230769230769,161,0.023138832997987926,157,0.0225639551595286,115,0.016527737855705663,0
291e9f37-0249-4c32-8410-dadaa6d39fa3,6719,60,18.735079624944188,6312,0.9710769230769231,190,0.02827801756213722,129,0.019199285607977377,146,0.02172942402143176,0
e7e70e80-dd75-4807-9cee-c170a38bd8bc,6698,60,18.89504329650642,6284,0.9667692307692307,227,0.033890713645864434,145,0.021648253209913405,204,0.030456852791878174,0
3f678c9c-edfe-4c89-8e25-80a8f4fcab30,6779,60,21.533412007670748,6384,0.9821538461538462,120,0.017701725918277032,119,0.017554211535624722,100,0.01475143826523086,0
11e9e68a-33d1-4b42-935b-62bad61c9166,6721,60,15.354709120666568,6221,0.957076923076923,284,0.04225561672370183,226,0.03362594851956554,273,0.04061895551257253,0
293fd969-d591-45cd-b8e3-18844c07c566,6844,60,18.109000584453536,6235,0.9592307692307692,277,0.040473407364114554,159,0.023232028053769727,185,0.027030976037405025,0
37540b37-b2a4-49c7-ad7b-76f82271475a,6966,60,22.587568188343383,6426,0.9886153846153846,79,0.01134079816250359,215,0.030864197530864196,78,0.01119724375538329,0
984ae045-5597-4d4c-8178-2407e72902b7,6736,60,22.405730403800476,6390,0.9830769230769231,117,0.017369358669833728,73,0.01083729216152019,71,0.010540380047505939,0
594a1d99-4313-48e6-bcea-2e99180c5bca,6688,60,17.55308014354067,6296,0.9686153846153847,208,0.03110047846889952,116,0.017344497607655503,156,0.02332535885167464,0
a139b82e-f1d5-42a3-a800-71daf91d39ec,6749,60,20.238109349533264,6330,0.9738461538461538,175,0.02592976737294414,144,0.02133649429545118,141,0.020891983997629277,0
639335fa-0f93-45d1-8300-bea9f065c54a,6747,60,19.934044760634357,6357,0.978,147,0.021787461093819474,114,0.016896398399288574,145,0.021491033051726692,0
7452d09e-36a1-45a3-bc92-1c2e4becdc7d,6747,60,20.439306358381504,6349,0.9767692307692307,153,0.02267674522009782,120,0.017785682525566917,110,0.01630354231510301,0
7b1cc190-87aa-4367-8f64-96acac8c3259,6692,60,14.525552898983861,6164,0.9483076923076923,346,0.05170352659892409,260,0.038852361028093245,296,0.04423191870890616,0
db209f38-ed4b-4a4f-9e34-230eb25bf04f,6682,60,16.03486979946124,6220,0.9569230769230769,290,0.04340017958695001,192,0.02873391200239449,228,0.03412152050284346,0
93745369-cd1c-4578-9838-575c2973c978,6785,60,23.26366985998526,6422,0.988,79,0.011643330876934414,84,0.012380250552689757,31,0.004568901989683125,0
960a4faa-034e-4b56-be12-fc5a1b259fa2,6801,60,20.471548301720336,6365,0.9792307692307692,139,0.02043817085722688,160,0.023525952065872664,107,0.015732980444052344,0
a9abcad8-a42c-44bf-9300-284e8b1a7823,6778,60,20.50457362053703,6337,0.9749230769230769,164,0.02419592800236058,162,0.023900855709648863,132,0.01947477131897315,0
efa255ec-ee9b-4ea2-bc48-281bfa70746e,6718,60,16.9910687704674,6272,0.9649230769230769,234,0.034831795177136055,172,0.025602857993450433,203,0.030217326585293244,0
f28e2a64-c8b2-4f5a-9d5a-bf46ece0388b,6700,60,17.67,6293,0.9681538461538461,216,0.032238805970149255,136,0.020298507462686566,168,0.02507462686567164,0
c20bcc5a-06dc-4029-b7dc-85c46274227a,6687,60,18.947510094212653,6293,0.9681538461538461,218,0.032600568266786305,125,0.018692986391505906,181,0.027067444294900555,0
c55bf29f-6154-4e28-b9e1-be025b87abe0,6748,60,18.504001185536456,6370,0.98,136,0.02015411973918198,104,0.015411973918197985,134,0.01985773562537048,0
d4348023-f8bc-4685-9b1d-e6164462fead,6769,60,21.612202688728026,6397,0.9841538461538462,109,0.016102821687102968,98,0.014477766287487074,86,0.012704978578815187,0
d4562c61-eb5c-4f02-8da1-8d4998903d4b,6759,60,22.076934457760025,6385,0.9823076923076923,129,0.01908566355969818,108,0.015978695073235686,73,0.010800414262464862,0
