read_name_str,read_lengths,mapping_qualities,avg_base_qualities,mode_base_qualities,median_base_qualities,num_overlap_aligned_bases,fraction_overlap_aligned,num_nones,fraction_nones,num_inserts,fraction_inserts,num_mismatches,fraction_mismatches,num_ambiguous
6fd10b78-0940-4b1d-8b60-1260eb7ac188,18055,60,25.78338410412628,30,28.0,6443,0.9912307692307692,168,0.009304901689282746,124,0.006867903627803933,90,0.004984768762115757,0
2ed69c34-438b-4672-944b-23ecc96399d4,6349,60,19.451252165695387,28,21.0,5862,0.9018461538461539,641,0.10096078122538983,105,0.016538037486218304,133,0.020948180815876516,0
689d6517-fae5-41e6-b5b7-c3e95542c2a1,6851,60,21.799883228725733,28,24.0,6364,0.9790769230769231,137,0.019997080718143337,108,0.015764122025981608,107,0.015618157933148446,0
2474c1b1-e6c7-4ea1-a1c4-21f296c65ab6,890,20,7.080898876404494,4,6.0,428,0.06584615384615385,82,0.09213483146067415,190,0.21348314606741572,76,0.0853932584269663,0
5e0b743f-fbda-413a-af17-aaeb284f7f8e,6921,60,23.165727496026587,28,26.0,6428,0.9889230769230769,74,0.010692096517844241,116,0.01676058373067476,60,0.008669267446900737,0
4ca97acd-8311-4738-b261-c4306750f74d,6902,60,22.6086641553173,27,25.0,6413,0.9866153846153846,91,0.013184584178498986,112,0.016227180527383367,76,0.011011301072153,0
9ddd5be4-c4c5-476f-8945-76f295b119f4,6838,60,16.26323486399532,5,15.0,6245,0.9607692307692308,268,0.039192746417081016,225,0.03290435799941503,316,0.04621234279028956,0
5fc1313d-80d9-48e9-bd07-b3707060538f,6754,60,14.016878886585728,6,11.0,6138,0.9443076923076923,392,0.05803968018951732,266,0.03938406870002961,308,0.04560260586319218,0
f39c5aff-c68c-4793-8fa3-e816d7467eaf,6924,60,17.320768341998846,5,17.0,6194,0.9529230769230769,317,0.04578278451761987,180,0.025996533795493933,214,0.030906990179087233,0
66914432-4430-4ab2-8d62-72350b3a1443,6766,60,15.649127992905704,7,15.0,6230,0.9584615384615385,294,0.043452556902157845,196,0.028968371268105232,252,0.03724504877327815,0
3991cba8-7152-4055-a903-045136662d44,6866,60,20.15904456743373,27,22.0,6341,0.9755384615384616,165,0.024031459364986893,150,0.021846781240897173,122,0.017768715409263034,0
d61e93a3-1008-44a6-987e-257fdece9c67,5251,60,17.645400876023615,6,18.0,4829,0.7429230769230769,193,0.036754903827842314,133,0.025328508855456105,151,0.028756427347171966,0
f09a9c50-7620-4214-b582-4103a7028696,5826,60,23.21936148300721,29,25.0,5432,0.8356923076923077,68,0.01167181599725369,93,0.01596292481977343,62,0.010641949879848954,0
894c9a21-a836-4721-908a-7d69102452be,6848,60,21.899532710280372,29,24.0,6378,0.9812307692307692,131,0.019129672897196262,100,0.014602803738317757,110,0.01606308411214953,0
605a9df7-bb43-4f1c-952c-c6cbde007540,6835,60,20.440819312362837,29,23.0,6318,0.972,183,0.02677395757132407,139,0.02033650329188003,138,0.020190197512801756,0
7c352ea2-61c3-4282-88a8-215b187eb397,7085,60,21.41439661256175,29,24.0,6385,0.9823076923076923,119,0.01679604798870854,325,0.045871559633027525,100,0.014114326040931546,0
227489c9-ea33-4464-9172-dfb55b1fd4a8,6836,60,22.509508484493857,28,25.0,6367,0.9795384615384616,134,0.01960210649502633,91,0.01331187829139848,74,0.010825043885313048,0
e80be0a0-2ff1-46a5-955f-be602f22fac0,6842,60,19.79187372113417,27,21.0,6370,0.98,134,0.019584916691026015,97,0.014177141186787489,135,0.019731072785735167,0
a615185b-5538-4dcd-b798-47504bb31140,6314,60,11.102470700031676,5,7.0,5524,0.8498461538461538,993,0.1572695597085841,435,0.06889452011403231,663,0.10500475134621476,0
d5d48391-f3fa-486c-a8da-c73b04f47b58,6804,60,21.777924750146973,28,24.0,6345,0.9761538461538461,159,0.023368606701940034,84,0.012345679012345678,79,0.011610817166372722,0
e5df7e69-cf1e-45c3-b6c5-15d468373b93,6866,60,23.22778910573842,30,25.0,6406,0.9855384615384616,97,0.01412758520244684,84,0.012234197494902418,73,0.010632100203903292,0
a5c42697-60dd-41c9-b3fc-7e1213c96ca3,2469,60,12.912110166059133,6,10.0,2053,0.31584615384615383,117,0.04738760631834751,129,0.05224787363304982,161,0.06520858647225597,0
82a4b81e-1714-481a-811d-41bd6d7500e6,6868,60,23.738060570762958,28,26.0,6417,0.9872307692307692,87,0.012667443214909726,76,0.0110658124635993,47,0.0068433313919627255,0
37a101b4-7b12-4ea3-bf88-b7faa958200c,6925,60,17.263682310469314,6,17.0,6216,0.9563076923076923,263,0.0379783393501805,414,0.05978339350180505,260,0.03754512635379061,0
d7b5eee3-069d-4785-bc94-cca2093efd34,6883,60,19.842074676739795,29,21.0,6344,0.976,160,0.023245677756792097,160,0.023245677756792097,156,0.022664535812872293,0
a7fd4d3d-298d-49ef-8961-824a3881ce05,6866,60,17.56117098747451,7,18.0,6302,0.9695384615384616,206,0.030002912904165454,193,0.028109525196621032,174,0.025342266239440723,0
01ab3751-2ae0-4d8a-a23d-9eb379a63c37,6888,60,18.580720092915215,28,19.0,6311,0.9709230769230769,194,0.028164924506387922,203,0.029471544715447155,181,0.026277584204413472,0
cea74bba-7abf-4788-b79f-387125cb78a8,6665,60,11.779744936234058,5,9.0,6016,0.9255384615384615,490,0.07351837959489872,279,0.04186046511627907,450,0.06751687921980495,0
8407c811-6a57-45ed-a50e-28f9f92668c2,6867,60,24.483326052133393,28,27.0,6414,0.9867692307692307,89,0.012960535896315713,77,0.011213047910295617,48,0.0069899519440803845,0
29fd3544-2643-43e6-815a-687416bd9613,7060,60,25.28243626062323,29,27.0,6441,0.9909230769230769,61,0.008640226628895183,61,0.008640226628895183,45,0.006373937677053824,0
d44ae065-201d-4f61-b12a-902ae8ac9517,6743,60,21.639033071333234,28,24.0,6299,0.9690769230769231,219,0.03247812546344357,82,0.012160759305946909,86,0.012753967076968709,0
46f45634-24c3-4b33-9602-68183bf7344e,6883,60,23.957721923579836,29,26.0,6436,0.9901538461538462,70,0.010169984018596543,73,0.010605840476536394,54,0.007845416242917333,0
fdbbb2ae-a61e-4f2a-8606-b1eb50e90445,6855,60,23.32253829321663,29,26.0,6376,0.9809230769230769,126,0.018380743982494528,101,0.01473377097009482,103,0.015025528811086798,0
af8ee6c1-b2b8-4880-be58-fc3b18e8d37d,6872,60,23.230064027939463,29,26.0,6402,0.9849230769230769,100,0.014551804423748545,92,0.01338766006984866,69,0.010040745052386496,0
f912c989-67a5-4860-afcf-eb2f206aa734,6888,60,19.886904761904763,26,21.0,6382,0.9818461538461538,121,0.01756678281068525,130,0.018873403019744484,110,0.01596980255516841,0
6e2d5c0c-e888-4a12-86a5-aeb18e34e898,6877,60,18.793950850661627,28,20.0,6324,0.9729230769230769,185,0.026901265086520285,182,0.026465028355387523,146,0.021230187581794388,0
41b654b5-a5f0-4cf2-859e-dce24f61fa78,6748,60,21.148488441019563,29,24.0,6288,0.9673846153846154,236,0.034973325429756966,119,0.017634854771784232,127,0.01882039122703023,0
4f3dd838-230f-4122-8057-2d189ac3c98c,6898,60,21.02348506813569,28,23.0,6351,0.9770769230769231,155,0.022470281240939402,173,0.025079733256016236,123,0.017831255436358363,0
6617f98c-0a39-4351-adcd-d4a7adbb3cb1,6792,60,16.418875147232036,6,15.0,6216,0.9563076923076923,294,0.04328621908127209,208,0.030624263839811542,329,0.04843934040047114,0
d34d6ae1-e830-4d24-b638-398032c34174,6875,60,22.735127272727272,28,25.0,6426,0.9886153846153846,76,0.011054545454545454,86,0.012509090909090909,83,0.012072727272727273,0
2767bc70-c44e-41c8-a384-d6b33b7faa01,6720,60,14.860416666666667,7,13.0,6187,0.9518461538461539,352,0.05238095238095238,197,0.02931547619047619,295,0.04389880952380952,0
